date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-04-30,CCEP.L,0,0,0,0,0.006201807,0.0120102800315786
2025-04-30,CCH.L,1,0,0,1,0.010051797,-0.009484402844795
2025-04-30,CNA.L,0,0,1,1,0.0046032066,-0.011054093326994
2025-04-30,CPG.L,0,0,0,0,0.0047369804,0.0345511461432588
2025-04-30,CTEC.L,0,1,0,0,0.0064644096,0.1154734617306516
2025-04-30,DCC.L,0,0,0,1,0.005045008,-0.0508877962828512
2025-04-30,DPLM.L,0,1,0,0,0.0047369804,0.1827818730843757
2025-04-30,EDV.L,1,1,0,0,0.013221216,0.1170634694685042
2025-04-30,ENT.L,1,1,0,0,0.01848532,0.1772271784017809
2025-04-30,EXPN.L,0,0,0,0,0.0047369804,-0.0059219760382809
2025-04-30,EZJ.L,0,1,0,0,0.0047369804,0.1649818042761741
2025-04-30,FCIT.L,0,0,0,0,0.006262643,0.0474346143518444
2025-04-30,FRES.L,1,1,0,0,0.02703199,0.1606786188212536
2025-04-30,GAW.L,0,0,0,0,0.004770733,-0.0051913814801386
2025-04-30,GSK.L,1,0,0,0,0.012808451,0.0159604663016577
2025-04-30,HIK.L,0,0,0,0,0.0062530297,0.0780856168987897
2025-04-30,HLMA.L,0,0,0,0,0.0047369804,0.0544266936693424
2025-04-30,HLN.L,0,0,0,0,0.0047369804,0.0996280981984245
2025-04-30,HSBA.L,0,0,0,0,0.0047369804,0.0496110173269899
2025-04-30,HSX.L,0,1,0,0,0.006400889,0.1474067844375852
2025-04-30,HWDN.L,0,1,1,0,0.0047369804,0.118985711555819
2025-04-30,ICG.L,0,0,0,0,0.0061561065,0.0692963670080093
2025-04-30,IHG.L,0,0,1,0,0.0047369804,0.0695038902666322
2025-04-30,III.L,0,0,0,1,0.0047369804,-0.0382617323733096
2025-04-30,IMI.L,0,1,0,0,0.0048680394,0.1244343810163046
2025-04-30,INF.L,0,0,0,0,0.0047369804,0.0793276020102888
2025-04-30,ITRK.L,0,0,0,0,0.0047369804,0.0442891354439987
2025-04-30,JD.L,0,0,0,0,0.0048817443,0.0705015025101394
2025-04-30,KGF.L,0,0,0,1,0.0047369804,-0.0331578428166813
2025-04-30,LAND.L,0,0,0,0,0.0048037414,0.0683543348815753
2025-04-30,LGEN.L,0,0,0,0,0.0047369804,0.0605543280933815
2025-04-30,LLOY.L,0,0,1,0,0.0025090768,0.0534935177772897
2025-04-30,LMP.L,0,0,0,0,0.0047369804,0.0464546891030044
2025-04-30,LSEG.L,0,0,0,1,0.0047369804,-0.0301075536232666
2025-04-30,MKS.L,0,0,1,1,-0.0014295978,-0.0374665037011676
2025-04-30,MNDI.L,0,0,0,0,0.005396155,0.0639893629460368
2025-04-30,MNG.L,0,1,1,0,0.0047369804,0.1412729005447339
2025-04-30,MRO.L,1,0,0,0,0.022913588,0.0795664207453765
2025-04-30,NG.L,0,0,1,1,0.0047369804,-0.0334242018465008
2025-04-30,NWG.L,0,0,1,0,0.00448611,0.0970304929953889
2025-04-30,NXT.L,0,0,0,0,0.005053547,0.0433900898176837
2025-04-30,PCT.L,0,1,0,0,0.0053757085,0.1317157712305028
2025-04-30,PRU.L,1,0,0,0,0.006693637,0.066935999272774
2025-04-30,PSH.L,1,0,0,0,0.007616965,0.0994864348495878
2025-04-30,PSN.L,0,0,1,0,0.0047369804,0.0293435812802078
2025-04-30,PSON.L,0,0,1,1,0.0047369804,-0.0263267865031535
2025-04-30,REL.L,0,0,1,1,0.0047369804,-0.0178415658338975
2025-04-30,RIO.L,0,0,0,1,0.005070353,-0.010119182779922
2025-04-30,RKT.L,0,0,1,0,0.0047369804,0.0400991210742438
2025-04-30,RMV.L,0,0,0,0,0.0059708497,0.0100298417471575
2025-04-30,RR.L,0,1,1,0,0.0046818014,0.1485017119199583
2025-04-30,RTO.L,0,0,1,0,0.0047369804,0.0262696997800782
2025-04-30,SBRY.L,0,0,0,0,0.005048399,0.0697151647399638
2025-04-30,SDLF.L,0,0,0,0,0.0047396664,0.0610877737146065
2025-04-30,SDR.L,0,0,0,0,0.0049880194,0.0822167838578002
2025-04-30,SGE.L,0,0,0,1,0.005133128,-0.0148896443094093
2025-04-30,SGRO.L,0,0,1,0,0.0047369804,0.0240963628419339
2025-04-30,SHEL.L,1,0,0,0,0.009063224,0.0037933954987841
2025-04-30,SMIN.L,0,1,0,0,0.0047369804,0.155579438779748
2025-04-30,SMT.L,0,0,0,0,0.0056885793,0.0942431781749904
2025-04-30,SPX.L,1,0,0,1,0.013972718,-0.0272339656603756
2025-04-30,SSE.L,0,0,0,0,0.0047369804,0.0407800978261623
2025-04-30,STAN.L,1,0,0,0,0.008660942,0.0762081961586853
2025-04-30,STJ.L,1,1,0,0,0.0109544955,0.1866481611544657
2025-04-30,SVT.L,0,0,0,1,0.0051243836,-0.0309228377917585
2025-04-30,TSCO.L,0,0,1,0,0.0047369804,0.0469371786797914
